	data	DCR
2021-05-31 06:30:00	[['003550', 106500.0, 106500.0, 100000.0, 101000.0, 1061671.0, 0, 4127521.0, 4127521.0], ['066570', 153000.0, 154500.0, 151000.0, 152000.0, 530955.0, 0, 4393300.0, 4393300.0], ['005930', 80300.0, 80600.0, 79600.0, 80500.0, 13321324.0, 0, 3152100.0, 3152100.0], ['035720', 122000.0, 123000.0, 120500.0, 123000.0, 2299358.0, 68, 8429468.0, 65468.0]]	1.01
2021-06-01 06:30:00	[['003550', 101000.0, 103000.0, 99700.0, 101000.0, 537456.0, 0, 4127521.0, 4127521.0], ['066570', 151500.0, 153000.0, 150000.0, 151500.0, 656695.0, 28, 4379300.0, 137300.0], ['005930', 80500.0, 81300.0, 80100.0, 80600.0, 14058401.0, 0, 3152100.0, 3152100.0], ['035720', 123500.0, 127000.0, 123000.0, 127000.0, 3573808.0, 68, 8701468.0, 65468.0]]	1.04
2021-06-02 06:30:00	[['003550', 101000.0, 101500.0, 99800.0, 100500.0, 436935.0, 0, 4127521.0, 4127521.0], ['066570', 152000.0, 153000.0, 151000.0, 151500.0, 448035.0, 28, 4379300.0, 137300.0], ['005930', 80400.0, 81400.0, 80300.0, 80800.0, 16414644.0, 0, 3152100.0, 3152100.0], ['035720', 128000.0, 129500.0, 126000.0, 127000.0, 2597446.0, 68, 8701468.0, 65468.0]]	1.04
2021-06-03 06:30:00	[['003550', 99900.0, 102000.0, 99700.0, 102000.0, 337519.0, 0, 4127521.0, 4127521.0], ['066570', 152000.0, 156000.0, 152000.0, 154500.0, 1156086.0, 28, 4463300.0, 137300.0], ['005930', 81300.0, 83000.0, 81100.0, 82800.0, 29546007.0, 0, 3152100.0, 3152100.0], ['035720', 127500.0, 128500.0, 126000.0, 126500.0, 1737466.0, 68, 8667468.0, 65468.0]]	1.04
2021-06-04 06:30:00	[['003550', 100500.0, 101000.0, 99700.0, 99800.0, 415150.0, 0, 4127521.0, 4127521.0], ['066570', 153500.0, 154500.0, 152000.0, 153500.0, 558204.0, 28, 4435300.0, 137300.0], ['005930', 82700.0, 82700.0, 81500.0, 82200.0, 18112259.0, 38, 3129300.0, 5700.0], ['035720', 126000.0, 126000.0, 123000.0, 124000.0, 2668254.0, 68, 8497468.0, 65468.0]]	1.02
2021-06-07 06:30:00	[['003550', 100500.0, 101500.0, 99800.0, 99900.0, 504874.0, 0, 4127521.0, 4127521.0], ['066570', 155000.0, 158000.0, 154000.0, 155000.0, 988186.0, 28, 4477300.0, 137300.0], ['005930', 82700.0, 82800.0, 81600.0, 81900.0, 16496197.0, 38, 3117900.0, 5700.0], ['035720', 125000.0, 127000.0, 125000.0, 126000.0, 1905198.0, 68, 8633468.0, 65468.0]]	1.04
2021-06-08 06:30:00	[['003550', 99900.0, 100000.0, 99200.0, 99400.0, 364665.0, 0, 4127521.0, 4127521.0], ['066570', 155000.0, 156000.0, 152500.0, 152500.0, 633240.0, 28, 4407300.0, 137300.0], ['005930', 82300.0, 82600.0, 81800.0, 81900.0, 12781226.0, 38, 3117900.0, 5700.0], ['035720', 127000.0, 128500.0, 126500.0, 128500.0, 2248373.0, 68, 8803468.0, 65468.0]]	1.05
2021-06-09 06:30:00	[['003550', 99600.0, 99900.0, 97900.0, 97900.0, 353173.0, 0, 4127521.0, 4127521.0], ['066570', 153000.0, 153500.0, 150500.0, 150500.0, 561497.0, 28, 4351300.0, 137300.0], ['005930', 81500.0, 82000.0, 81100.0, 81100.0, 14908823.0, 38, 3087500.0, 5700.0], ['035720', 128500.0, 130000.0, 128500.0, 129000.0, 1936747.0, 68, 8837468.0, 65468.0]]	1.04
2021-06-10 06:30:00	[['003550', 98000.0, 98800.0, 96500.0, 98100.0, 466952.0, 0, 4127521.0, 4127521.0], ['066570', 151000.0, 152000.0, 149000.0, 150000.0, 954307.0, 28, 4337300.0, 137300.0], ['005930', 81300.0, 81400.0, 80900.0, 81000.0, 17586995.0, 38, 3083700.0, 5700.0], ['035720', 130000.0, 135000.0, 129500.0, 133500.0, 5564011.0, 68, 9143468.0, 65468.0]]	1.07
2021-06-11 06:30:00	[['003550', 98400.0, 99200.0, 97700.0, 98000.0, 327340.0, 0, 4127521.0, 4127521.0], ['066570', 151000.0, 153000.0, 150500.0, 151500.0, 413298.0, 28, 4379300.0, 137300.0], ['005930', 81200.0, 81700.0, 80700.0, 81000.0, 14087962.0, 38, 3083700.0, 5700.0], ['035720', 134500.0, 136500.0, 132000.0, 135500.0, 3674400.0, 68, 9279468.0, 65468.0]]	1.09
2021-06-14 06:30:00	[['003550', 98000.0, 98800.0, 97500.0, 98100.0, 237584.0, 0, 4127521.0, 4127521.0], ['066570', 152000.0, 158500.0, 151500.0, 157500.0, 1741300.0, 28, 4547300.0, 137300.0], ['005930', 80800.0, 80900.0, 80500.0, 80500.0, 10550078.0, 38, 3064700.0, 5700.0], ['035720', 136000.0, 143000.0, 136000.0, 142500.0, 6240394.0, 68, 9755468.0, 65468.0]]	1.15
2021-06-15 06:30:00	[['003550', 98300.0, 99900.0, 98300.0, 99100.0, 272516.0, 0, 4127521.0, 4127521.0], ['066570', 159000.0, 160500.0, 156500.0, 158500.0, 1021245.0, 28, 4575300.0, 137300.0], ['005930', 80900.0, 81200.0, 80600.0, 80900.0, 10075685.0, 38, 3079900.0, 5700.0], ['035720', 143500.0, 144500.0, 140500.0, 144500.0, 4950329.0, 68, 9891468.0, 65468.0]]	1.17
2021-06-16 06:30:00	[['003550', 99200.0, 102000.0, 98600.0, 102000.0, 434819.0, 0, 4127521.0, 4127521.0], ['066570', 157500.0, 159000.0, 156500.0, 157500.0, 674520.0, 28, 4547300.0, 137300.0], ['005930', 81500.0, 81900.0, 81100.0, 81800.0, 14999855.0, 38, 3114100.0, 5700.0], ['035720', 144000.0, 146000.0, 142500.0, 143000.0, 4996272.0, 68, 9789468.0, 65468.0]]	1.16
2021-06-17 06:30:00	[['003550', 101500.0, 104000.0, 100500.0, 104000.0, 372922.0, 0, 4127521.0, 4127521.0], ['066570', 156000.0, 156500.0, 153000.0, 154500.0, 1115514.0, 28, 4463300.0, 137300.0], ['005930', 81100.0, 81300.0, 80700.0, 80900.0, 14007385.0, 38, 3079900.0, 5700.0], ['035720', 142000.0, 149500.0, 140500.0, 148000.0, 5408889.0, 68, 10129468.0, 65468.0]]	1.18
2021-06-18 06:30:00	[['003550', 104000.0, 105000.0, 102500.0, 103500.0, 380755.0, 0, 4127521.0, 4127521.0], ['066570', 155000.0, 158000.0, 154500.0, 157000.0, 978143.0, 28, 4533300.0, 137300.0], ['005930', 81100.0, 81100.0, 80500.0, 80500.0, 14916721.0, 38, 3064700.0, 5700.0], ['035720', 150000.0, 157500.0, 149500.0, 155000.0, 7706345.0, 68, 10605468.0, 65468.0]]	1.23
2021-06-21 06:30:00	[['003550', 102500.0, 105000.0, 101000.0, 104000.0, 333781.0, 0, 4127521.0, 4127521.0], ['066570', 155000.0, 163500.0, 154500.0, 160500.0, 1975315.0, 28, 4631300.0, 137300.0], ['005930', 79700.0, 80000.0, 79600.0, 79900.0, 16063340.0, 38, 3041900.0, 5700.0], ['035720', 155500.0, 159500.0, 152000.0, 155000.0, 8324948.0, 68, 10605468.0, 65468.0]]	1.24
2021-06-22 06:30:00	[['003550', 105000.0, 105500.0, 103000.0, 104500.0, 265848.0, 0, 4127521.0, 4127521.0], ['066570', 163000.0, 164500.0, 159000.0, 159000.0, 1111298.0, 28, 4589300.0, 137300.0], ['005930', 80200.0, 80300.0, 79900.0, 80000.0, 11773365.0, 0, 3041900.0, 3041900.0], ['035720', 158000.0, 159000.0, 155500.0, 159000.0, 4662042.0, 68, 10877468.0, 65468.0]]	1.26
2021-06-23 06:30:00	[['003550', 104500.0, 105500.0, 102000.0, 104500.0, 311745.0, 39, 4127521.0, 52021.0], ['066570', 159500.0, 162000.0, 155500.0, 157500.0, 1185360.0, 28, 4547300.0, 137300.0], ['005930', 80500.0, 80600.0, 79900.0, 80100.0, 13856548.0, 0, 3041900.0, 3041900.0], ['035720', 162500.0, 170000.0, 161000.0, 169500.0, 9078797.0, 68, 11591468.0, 65468.0]]	1.33
2021-06-24 06:30:00	[['003550', 103500.0, 105500.0, 103500.0, 105500.0, 241454.0, 39, 4166521.0, 52021.0], ['066570', 158500.0, 164500.0, 156500.0, 164000.0, 2156462.0, 28, 4729300.0, 137300.0], ['005930', 80400.0, 81400.0, 80100.0, 81200.0, 18771080.0, 0, 3041900.0, 3041900.0], ['035720', 172000.0, 173000.0, 155500.0, 157000.0, 18408195.0, 68, 10741468.0, 65468.0]]	1.27
2021-06-25 06:30:00	[['003550', 105500.0, 107000.0, 105000.0, 106500.0, 209482.0, 39, 4205521.0, 52021.0], ['066570', 165500.0, 167000.0, 162000.0, 163500.0, 1132098.0, 28, 4715300.0, 137300.0], ['005930', 81500.0, 81900.0, 81200.0, 81600.0, 13481405.0, 0, 3041900.0, 3041900.0], ['035720', 155000.0, 159500.0, 150500.0, 154500.0, 12271446.0, 68, 10571468.0, 65468.0]]	1.25
2021-06-28 06:30:00	[['003550', 106500.0, 106500.0, 103500.0, 104500.0, 282094.0, 39, 4127521.0, 52021.0], ['066570', 165000.0, 166000.0, 160500.0, 163500.0, 946236.0, 28, 4715300.0, 137300.0], ['005930', 81700.0, 82000.0, 81600.0, 81900.0, 11578529.0, 0, 3041900.0, 3041900.0], ['035720', 154500.0, 157500.0, 154000.0, 155000.0, 5141409.0, 68, 10605468.0, 65468.0]]	1.25
2021-06-29 06:30:00	[['003550', 104000.0, 104500.0, 102000.0, 102000.0, 1431484.0, 39, 4030021.0, 52021.0], ['066570', 164500.0, 165000.0, 160000.0, 161000.0, 903807.0, 28, 4645300.0, 137300.0], ['005930', 81900.0, 82100.0, 80800.0, 81000.0, 15744317.0, 0, 3041900.0, 3041900.0], ['035720', 156000.0, 158000.0, 154500.0, 158000.0, 3938542.0, 68, 10809468.0, 65468.0]]	1.25
2021-06-30 06:30:00	[['003550', 102500.0, 104000.0, 102000.0, 102500.0, 325041.0, 39, 4049521.0, 52021.0], ['066570', 162500.0, 166000.0, 162000.0, 163500.0, 1118470.0, 28, 4715300.0, 137300.0], ['005930', 81100.0, 81400.0, 80700.0, 80700.0, 13288643.0, 37, 3030800.0, 44900.0], ['035720', 159000.0, 165000.0, 157500.0, 163000.0, 7305590.0, 68, 11149468.0, 65468.0]]	1.29
2021-07-01 06:30:00	[['003550', 102000.0, 102500.0, 100000.0, 100500.0, 369063.0, 39, 3971521.0, 52021.0], ['066570', 164000.0, 164500.0, 160500.0, 162000.0, 779316.0, 28, 4673300.0, 137300.0], ['005930', 80500.0, 80600.0, 80000.0, 80100.0, 13382882.0, 37, 3008600.0, 44900.0], ['035720', 164000.0, 165500.0, 159500.0, 160000.0, 4630280.0, 68, 10945468.0, 65468.0]]	1.26
2021-07-02 06:30:00	[['003550', 100500.0, 101500.0, 99700.0, 99800.0, 421835.0, 39, 3944221.0, 52021.0], ['066570', 163500.0, 166500.0, 163000.0, 163500.0, 873575.0, 28, 4715300.0, 137300.0], ['005930', 80000.0, 80400.0, 79900.0, 80000.0, 8753097.0, 37, 3004900.0, 44900.0], ['035720', 158500.0, 161500.0, 156000.0, 159500.0, 4407703.0, 68, 10911468.0, 65468.0]]	1.26
2021-07-05 06:30:00	[['003550', 100500.0, 101500.0, 99900.0, 100000.0, 297041.0, 39, 3952021.0, 52021.0], ['066570', 164500.0, 167000.0, 163500.0, 167000.0, 1045443.0, 28, 4813300.0, 137300.0], ['005930', 80100.0, 80800.0, 80000.0, 80400.0, 8330969.0, 0, 3004900.0, 3004900.0], ['035720', 160500.0, 162000.0, 156500.0, 157000.0, 4506967.0, 68, 10741468.0, 65468.0]]	1.25
2021-07-06 06:30:00	[['003550', 99900.0, 101500.0, 99800.0, 100000.0, 348549.0, 0, 3952021.0, 3952021.0], ['066570', 168500.0, 172000.0, 166500.0, 170000.0, 1902339.0, 28, 4897300.0, 137300.0], ['005930', 80600.0, 81200.0, 80500.0, 81200.0, 12131651.0, 0, 3004900.0, 3004900.0], ['035720', 157500.0, 159000.0, 157000.0, 157500.0, 2045164.0, 68, 10775468.0, 65468.0]]	1.26
2021-07-07 06:30:00	[['003550', 100000.0, 100500.0, 99400.0, 100000.0, 330938.0, 0, 3952021.0, 3952021.0], ['066570', 171000.0, 171000.0, 163500.0, 165000.0, 2371947.0, 28, 4757300.0, 137300.0], ['005930', 81200.0, 81300.0, 80300.0, 80800.0, 15992202.0, 0, 3004900.0, 3004900.0], ['035720', 158500.0, 163500.0, 158500.0, 161000.0, 4413394.0, 68, 11013468.0, 65468.0]]	1.27
2021-07-08 06:30:00	[['003550', 100500.0, 100500.0, 97800.0, 98400.0, 479483.0, 0, 3952021.0, 3952021.0], ['066570', 165500.0, 165500.0, 160000.0, 160000.0, 1861927.0, 28, 4617300.0, 137300.0], ['005930', 81100.0, 81200.0, 79900.0, 79900.0, 16660998.0, 0, 3004900.0, 3004900.0], ['035720', 161500.0, 164500.0, 161000.0, 163000.0, 4121257.0, 68, 11149468.0, 65468.0]]	1.27
2021-07-09 06:30:00	[['003550', 97700.0, 99100.0, 96500.0, 97100.0, 392489.0, 0, 3952021.0, 3952021.0], ['066570', 158000.0, 161500.0, 157000.0, 159000.0, 1408620.0, 28, 4589300.0, 137300.0], ['005930', 79600.0, 79800.0, 79000.0, 79400.0, 22720577.0, 0, 3004900.0, 3004900.0], ['035720', 161500.0, 162000.0, 158500.0, 160500.0, 3795528.0, 68, 10979468.0, 65468.0]]	1.25
2021-07-12 06:30:00	[['003550', 97400.0, 98200.0, 97400.0, 98000.0, 230253.0, 0, 3952021.0, 3952021.0], ['066570', 160500.0, 161000.0, 158000.0, 158500.0, 781657.0, 28, 4575300.0, 137300.0], ['005930', 79900.0, 80000.0, 79500.0, 79700.0, 9768108.0, 0, 3004900.0, 3004900.0], ['035720', 161000.0, 162500.0, 158000.0, 162000.0, 3248064.0, 68, 11081468.0, 65468.0]]	1.26
2021-07-13 06:30:00	[['003550', 98600.0, 100500.0, 98600.0, 100000.0, 290228.0, 0, 3952021.0, 3952021.0], ['066570', 158000.0, 163500.0, 157500.0, 163500.0, 1105815.0, 28, 4715300.0, 137300.0], ['005930', 80000.0, 80200.0, 79800.0, 79800.0, 9863450.0, 0, 3004900.0, 3004900.0], ['035720', 162500.0, 163500.0, 160500.0, 161000.0, 3859736.0, 68, 11013468.0, 65468.0]]	1.27
2021-07-14 06:30:00	[['003550', 99600.0, 100500.0, 99000.0, 100500.0, 296015.0, 0, 3952021.0, 3952021.0], ['066570', 162000.0, 162000.0, 159000.0, 161000.0, 689838.0, 0, 4715300.0, 4715300.0], ['005930', 79400.0, 79600.0, 79100.0, 79500.0, 11575636.0, 0, 3004900.0, 3004900.0], ['035720', 161500.0, 164500.0, 161000.0, 162000.0, 3352019.0, 68, 11081468.0, 65468.0]]	1.28
2021-07-15 06:30:00	[['003550', 100500.0, 101000.0, 99000.0, 99400.0, 358809.0, 0, 3952021.0, 3952021.0], ['066570', 161000.0, 162000.0, 159500.0, 161000.0, 648066.0, 0, 4715300.0, 4715300.0], ['005930', 79800.0, 80600.0, 79500.0, 80600.0, 13766279.0, 0, 3004900.0, 3004900.0], ['035720', 162000.0, 162000.0, 158500.0, 159500.0, 3821843.0, 68, 10911468.0, 65468.0]]	1.26
2021-07-16 06:30:00	[['003550', 98600.0, 99200.0, 98100.0, 98800.0, 294081.0, 0, 3952021.0, 3952021.0], ['066570', 159500.0, 161500.0, 159500.0, 160500.0, 523298.0, 0, 4715300.0, 4715300.0], ['005930', 80100.0, 80100.0, 79500.0, 79800.0, 10859399.0, 0, 3004900.0, 3004900.0], ['035720', 158500.0, 159500.0, 157000.0, 157000.0, 3423188.0, 68, 10741468.0, 65468.0]]	1.24
2021-07-19 06:30:00	[['003550', 97800.0, 98100.0, 97000.0, 97000.0, 307409.0, 0, 3952021.0, 3952021.0], ['066570', 159000.0, 159000.0, 157000.0, 157500.0, 598680.0, 0, 4715300.0, 4715300.0], ['005930', 79100.0, 79200.0, 78800.0, 79000.0, 13155414.0, 0, 3004900.0, 3004900.0], ['035720', 155500.0, 155500.0, 154000.0, 154000.0, 3475792.0, 68, 10537468.0, 65468.0]]	1.22
2021-07-20 06:30:00	[['003550', 95800.0, 97500.0, 95700.0, 97400.0, 223970.0, 0, 3952021.0, 3952021.0], ['066570', 156500.0, 163500.0, 156000.0, 162500.0, 1343210.0, 0, 4715300.0, 4715300.0], ['005930', 78500.0, 79000.0, 78400.0, 79000.0, 12456646.0, 0, 3004900.0, 3004900.0], ['035720', 151500.0, 153000.0, 149000.0, 152000.0, 6652856.0, 0, 10537468.0, 10537468.0]]	1.22
2021-07-21 06:30:00	[['003550', 97500.0, 97900.0, 96600.0, 96800.0, 179420.0, 0, 3952021.0, 3952021.0], ['066570', 163000.0, 164500.0, 161500.0, 163000.0, 829143.0, 0, 4715300.0, 4715300.0], ['005930', 79000.0, 79100.0, 78500.0, 78500.0, 12355296.0, 0, 3004900.0, 3004900.0], ['035720', 153000.0, 155500.0, 144500.0, 145000.0, 10409836.0, 0, 10537468.0, 10537468.0]]	1.22
2021-07-22 06:30:00	[['003550', 97000.0, 97900.0, 96800.0, 97800.0, 231929.0, 0, 3952021.0, 3952021.0], ['066570', 163500.0, 164500.0, 162000.0, 164000.0, 806953.0, 0, 4715300.0, 4715300.0], ['005930', 79000.0, 79800.0, 78900.0, 79700.0, 12618790.0, 0, 3004900.0, 3004900.0], ['035720', 144500.0, 148000.0, 142500.0, 147500.0, 5759268.0, 0, 10537468.0, 10537468.0]]	1.22
2021-07-23 06:30:00	[['003550', 97800.0, 98500.0, 97400.0, 97800.0, 207660.0, 0, 3952021.0, 3952021.0], ['066570', 164500.0, 167500.0, 164000.0, 166500.0, 1191816.0, 0, 4715300.0, 4715300.0], ['005930', 79700.0, 79900.0, 79200.0, 79300.0, 9098910.0, 0, 3004900.0, 3004900.0], ['035720', 148500.0, 153500.0, 147500.0, 149500.0, 5249906.0, 0, 10537468.0, 10537468.0]]	1.22
2021-07-26 06:30:00	[['003550', 97700.0, 97800.0, 96500.0, 96500.0, 185934.0, 0, 3952021.0, 3952021.0], ['066570', 167500.0, 168000.0, 163000.0, 163000.0, 849316.0, 28, 4617300.0, 53300.0], ['005930', 79400.0, 79500.0, 78800.0, 78800.0, 10040975.0, 0, 3004900.0, 3004900.0], ['035720', 151500.0, 153000.0, 146500.0, 147500.0, 4071898.0, 0, 10537468.0, 10537468.0]]	1.21
2021-07-27 06:30:00	[['003550', 96800.0, 97900.0, 96200.0, 96500.0, 200704.0, 0, 3952021.0, 3952021.0], ['066570', 164500.0, 164500.0, 162000.0, 163000.0, 428806.0, 28, 4617300.0, 53300.0], ['005930', 79200.0, 79400.0, 78500.0, 78500.0, 11427693.0, 0, 3004900.0, 3004900.0], ['035720', 147500.0, 149000.0, 145500.0, 148000.0, 3357695.0, 0, 10537468.0, 10537468.0]]	1.21
2021-07-28 06:30:00	[['003550', 96200.0, 96800.0, 95100.0, 95900.0, 220621.0, 0, 3952021.0, 3952021.0], ['066570', 162500.0, 165500.0, 161000.0, 164000.0, 676883.0, 28, 4645300.0, 53300.0], ['005930', 78300.0, 79200.0, 78100.0, 79200.0, 12743417.0, 0, 3004900.0, 3004900.0], ['035720', 147000.0, 149500.0, 146500.0, 148000.0, 2716816.0, 0, 10537468.0, 10537468.0]]	1.21
2021-07-29 06:30:00	[['003550', 96000.0, 97000.0, 95900.0, 96400.0, 179785.0, 0, 3952021.0, 3952021.0], ['066570', 165500.0, 167000.0, 164000.0, 166500.0, 770794.0, 28, 4715300.0, 53300.0], ['005930', 78800.0, 79400.0, 78800.0, 79000.0, 14360453.0, 0, 3004900.0, 3004900.0], ['035720', 148500.0, 149000.0, 147500.0, 148500.0, 1766172.0, 0, 10537468.0, 10537468.0]]	1.22
2021-07-30 06:30:00	[['003550', 95800.0, 96000.0, 94200.0, 94200.0, 417326.0, 0, 3952021.0, 3952021.0], ['066570', 165000.0, 165500.0, 157500.0, 157500.0, 2178044.0, 28, 4463300.0, 53300.0], ['005930', 78900.0, 78900.0, 78500.0, 78500.0, 13823411.0, 0, 3004900.0, 3004900.0], ['035720', 149000.0, 149500.0, 147000.0, 147000.0, 2057332.0, 0, 10537468.0, 10537468.0]]	1.2
2021-08-02 06:30:00	[['003550', 94500.0, 94900.0, 92600.0, 94800.0, 283802.0, 0, 3952021.0, 3952021.0], ['066570', 157500.0, 158500.0, 155000.0, 156500.0, 809541.0, 28, 4435300.0, 53300.0], ['005930', 79200.0, 79500.0, 78700.0, 79300.0, 11739124.0, 0, 3004900.0, 3004900.0], ['035720', 147000.0, 148500.0, 145000.0, 146000.0, 2172117.0, 0, 10537468.0, 10537468.0]]	1.19
2021-08-03 06:30:00	[['003550', 95500.0, 95900.0, 94100.0, 95900.0, 260635.0, 0, 3952021.0, 3952021.0], ['066570', 157000.0, 158000.0, 155500.0, 156500.0, 716492.0, 0, 4435300.0, 4435300.0], ['005930', 79400.0, 81400.0, 79300.0, 81400.0, 24339360.0, 0, 3004900.0, 3004900.0], ['035720', 146000.0, 146500.0, 143000.0, 144000.0, 2697098.0, 0, 10537468.0, 10537468.0]]	1.19
2021-08-04 06:30:00	[['003550', 95300.0, 95900.0, 94700.0, 95600.0, 242823.0, 0, 3952021.0, 3952021.0], ['066570', 158000.0, 160500.0, 157000.0, 160000.0, 691765.0, 0, 4435300.0, 4435300.0], ['005930', 82200.0, 83100.0, 81800.0, 82900.0, 25642368.0, 0, 3004900.0, 3004900.0], ['035720', 144500.0, 150000.0, 144000.0, 149500.0, 3136752.0, 0, 10537468.0, 10537468.0]]	1.19
2021-08-05 06:30:00	[['003550', 95400.0, 96900.0, 95200.0, 95500.0, 179356.0, 0, 3952021.0, 3952021.0], ['066570', 159500.0, 160000.0, 158000.0, 158000.0, 560669.0, 0, 4435300.0, 4435300.0], ['005930', 83300.0, 83300.0, 82000.0, 82100.0, 18485469.0, 36, 2976100.0, 20500.0], ['035720', 150000.0, 151500.0, 148500.0, 149000.0, 2254087.0, 0, 10537468.0, 10537468.0]]	1.19
2021-08-06 06:30:00	[['003550', 95500.0, 96100.0, 94800.0, 94800.0, 162449.0, 0, 3952021.0, 3952021.0], ['066570', 158500.0, 159000.0, 156500.0, 157000.0, 413308.0, 0, 4435300.0, 4435300.0], ['005930', 81900.0, 82500.0, 81300.0, 81500.0, 13342623.0, 36, 2954500.0, 20500.0], ['035720', 149500.0, 149500.0, 145000.0, 145500.0, 4155669.0, 0, 10537468.0, 10537468.0]]	1.19
2021-08-09 06:30:00	[['003550', 94200.0, 95200.0, 93500.0, 94800.0, 235229.0, 0, 3952021.0, 3952021.0], ['066570', 157500.0, 162000.0, 157000.0, 161000.0, 1152308.0, 0, 4435300.0, 4435300.0], ['005930', 81500.0, 82300.0, 80900.0, 81500.0, 15522581.0, 36, 2954500.0, 20500.0], ['035720', 145500.0, 149000.0, 144000.0, 148000.0, 3017396.0, 0, 10537468.0, 10537468.0]]	1.19
2021-08-10 06:30:00	[['003550', 95000.0, 95300.0, 93900.0, 94400.0, 166997.0, 0, 3952021.0, 3952021.0], ['066570', 162000.0, 162000.0, 157000.0, 157500.0, 859174.0, 0, 4435300.0, 4435300.0], ['005930', 82300.0, 82400.0, 80100.0, 80200.0, 20362639.0, 36, 2907700.0, 20500.0], ['035720', 148000.0, 148500.0, 144500.0, 146500.0, 2074409.0, 0, 10537468.0, 10537468.0]]	1.18
2021-08-11 06:30:00	[['003550', 94100.0, 95500.0, 94000.0, 94700.0, 234818.0, 0, 3952021.0, 3952021.0], ['066570', 157500.0, 158500.0, 155500.0, 156000.0, 536980.0, 0, 4435300.0, 4435300.0], ['005930', 79600.0, 79800.0, 78500.0, 78500.0, 30241137.0, 36, 2846500.0, 20500.0], ['035720', 145500.0, 147500.0, 144000.0, 144000.0, 1754472.0, 0, 10537468.0, 10537468.0]]	1.18
2021-08-12 06:30:00	[['003550', 95500.0, 96500.0, 94400.0, 94900.0, 368061.0, 0, 3952021.0, 3952021.0], ['066570', 156000.0, 157500.0, 153000.0, 153000.0, 981866.0, 0, 4435300.0, 4435300.0], ['005930', 77100.0, 78200.0, 76900.0, 77000.0, 42365223.0, 36, 2792500.0, 20500.0], ['035720', 146000.0, 148000.0, 144000.0, 147500.0, 2950088.0, 0, 10537468.0, 10537468.0]]	1.17
2021-08-13 06:30:00	[['003550', 95100.0, 95600.0, 93300.0, 94000.0, 356132.0, 0, 3952021.0, 3952021.0], ['066570', 153500.0, 154000.0, 148000.0, 150500.0, 916837.0, 0, 4435300.0, 4435300.0], ['005930', 75800.0, 76000.0, 74100.0, 74400.0, 61270643.0, 36, 2698900.0, 20500.0], ['035720', 147500.0, 147500.0, 144500.0, 146000.0, 2285992.0, 0, 10537468.0, 10537468.0]]	1.16
2021-08-17 06:30:00	[['003550', 94700.0, 97300.0, 94200.0, 95300.0, 456696.0, 0, 3952021.0, 3952021.0], ['066570', 150500.0, 153500.0, 150000.0, 151000.0, 779899.0, 0, 4435300.0, 4435300.0], ['005930', 74000.0, 75100.0, 74000.0, 74200.0, 30944847.0, 0, 2698900.0, 2698900.0], ['035720', 146000.0, 147500.0, 141000.0, 142000.0, 3322347.0, 0, 10537468.0, 10537468.0]]	1.16
2021-08-18 06:30:00	[['003550', 95900.0, 97700.0, 95500.0, 97600.0, 328522.0, 0, 3952021.0, 3952021.0], ['066570', 150500.0, 154000.0, 150000.0, 153500.0, 652995.0, 0, 4435300.0, 4435300.0], ['005930', 73900.0, 74600.0, 73100.0, 73900.0, 29192631.0, 0, 2698900.0, 2698900.0], ['035720', 142000.0, 146500.0, 141500.0, 145500.0, 2720552.0, 0, 10537468.0, 10537468.0]]	1.16
2021-08-19 06:30:00	[['003550', 96300.0, 96600.0, 94500.0, 95100.0, 351197.0, 0, 3952021.0, 3952021.0], ['066570', 151500.0, 153000.0, 148000.0, 148000.0, 737444.0, 0, 4435300.0, 4435300.0], ['005930', 73500.0, 74400.0, 73100.0, 73100.0, 22166298.0, 0, 2698900.0, 2698900.0], ['035720', 144000.0, 149000.0, 144000.0, 146500.0, 2813914.0, 0, 10537468.0, 10537468.0]]	1.16
2021-08-20 06:30:00	[['003550', 95600.0, 97000.0, 93500.0, 94300.0, 377965.0, 0, 3952021.0, 3952021.0], ['066570', 148500.0, 150500.0, 146000.0, 146500.0, 802093.0, 0, 4435300.0, 4435300.0], ['005930', 73500.0, 73900.0, 72500.0, 72700.0, 22364803.0, 0, 2698900.0, 2698900.0], ['035720', 146500.0, 149000.0, 143000.0, 144000.0, 2776813.0, 0, 10537468.0, 10537468.0]]	1.16
2021-08-23 06:30:00	[['003550', 93600.0, 93600.0, 88000.0, 89500.0, 537301.0, 0, 3952021.0, 3952021.0], ['066570', 145500.0, 146000.0, 138000.0, 140500.0, 1780072.0, 0, 4435300.0, 4435300.0], ['005930', 73300.0, 74000.0, 73000.0, 73300.0, 19384648.0, 0, 2698900.0, 2698900.0], ['035720', 146000.0, 148500.0, 144500.0, 148500.0, 2678395.0, 0, 10537468.0, 10537468.0]]	1.16
2021-08-24 06:30:00	[['003550', 90100.0, 93500.0, 89700.0, 93300.0, 277320.0, 0, 3952021.0, 3952021.0], ['066570', 141000.0, 144500.0, 138500.0, 142000.0, 1375732.0, 0, 4435300.0, 4435300.0], ['005930', 73900.0, 75700.0, 73900.0, 75600.0, 21016913.0, 0, 2698900.0, 2698900.0], ['035720', 150000.0, 150500.0, 148000.0, 149000.0, 2032632.0, 0, 10537468.0, 10537468.0]]	1.16
